0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-0.84364897,0.6621467,1.6715131,1.242621,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.45900878,100000.0,0.77256787
-0.60319734,0.009778331,0.773204,-0.53552586,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.9917967,100000.0,1.0798472
0.9912789,0.74208605,0.16840054,-0.5297768,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0021191,100000.0,1.1254412
-0.6023218,1.416347,0.06553441,2.2110195,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.81505454,1.0122352,0.9507027
-0.3220868,-1.8340969,0.58103126,0.68582517,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.79802793,100000.0,0.867523
-1.1259266,-1.0728555,-1.5184116,-1.1165557,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.78859645,1.162176,0.8748198
0.8294514,0.35684553,-1.2025434,-0.5761988,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.98238397,1.1578974,1.111768
1.4230452,0.6039064,-0.09177961,-1.0238243,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.826725,1.2593923,1.054894
0.38265198,1.149193,0.47274315,1.3865159,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.70366365,1.0250481,0.88838816
-0.078196354,1.8803264,0.0070518297,1.1930685,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.7632708,1.1792138,0.94574094
1.4781876,-1.1869054,0.88400877,0.4109267,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,0.68188405,0.9947602,0.8545404
0.6953292,0.045348465,0.12063167,0.34284574,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.838445,1.3143389,1.2619714
-1.1800404,1.9615868,1.352091,1.0513835,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.71334183,1.0200372,0.7789406
-0.004320165,-0.877722,0.21842036,0.13506956,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.80086994,100000.0,1.0748581
-2.028658,-1.3332212,0.5566265,0.4008584,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5566182,0.92385805,0.7376365
-2.0842936,-1.5787343,-1.500776,-0.40081835,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.7063035,100000.0,0.855331
-0.22709511,0.83155113,0.39849737,0.09589885,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0672324,1.2241167,1.1260821
-0.25436378,1.1047984,0.85737586,0.40279585,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.94457877,1.1065998,0.99638146
0.3176994,-1.7706223,-0.82262456,-0.6911221,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.815589,0.9321011,0.8715619
0.8523953,0.9305089,0.94045925,1.2524376,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.6981654,100000.0,0.8375393
0.3922428,0.094840474,-2.1703103,-0.09672809,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0894607,1.3923588,1.1247178
-0.42104852,-0.6605244,-1.8670052,-0.21466096,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0622914,1.2464049,1.1445317
0.011035513,-0.14741176,-0.12221148,-0.7153682,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.41936705,100000.0,0.9803377
0.9306942,1.6873373,0.21201032,-0.5683884,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.71032923,100000.0,0.9505045
1.0690093,-1.1323303,0.41212934,1.0862589,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.6674693,100000.0,0.89697844
-0.4931273,-0.3233726,0.26272273,0.32443842,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.59663475,100000.0,1.1793731
1.2268565,1.4512743,-0.5442204,-0.15331227,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.6218014,1.0910689,0.86266994
2.2241204,-0.20405746,0.78804713,0.30500954,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.56615955,0.85625607,0.7938191
1.3101958,0.92608994,-0.77892685,0.0820734,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8778485,0.97194624,0.9524123
-0.43366444,0.6480022,0.6946082,0.30349484,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.9185862,100000.0,1.2445115
-0.17716068,-1.4776778,-0.58976036,-1.1308126,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.9299418,1.0717415,0.9615667
1.7078133,0.14458372,-0.87022793,-1.0829638,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.39146227,100000.0,0.7445188
-0.14612342,1.1558129,-2.244514,-0.2273487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.8041131,100000.0,1.0515069
-0.38339767,-1.3450786,0.25149187,0.42499495,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.40978053,100000.0,0.8863059
0.70886827,0.988108,0.33527505,0.25983152,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0138047,1.1302916,1.0188966
-0.21806493,0.22895077,0.6055332,-0.1668379,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1142639,100000.0,1.3603486
-0.7172791,-0.52684855,-0.4751423,0.24651447,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8386482,100000.0,1.0061657
1.9924268,0.18048966,-1.06622,0.53477234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.776954,100000.0,0.9672021
-0.60819614,0.80255944,0.015487862,2.5461512,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.2568406,100000.0,1.2932385
-1.3238559,0.94281137,-0.28480607,0.2643018,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.6447779,100000.0,0.9887646
0.31032988,-1.421696,-1.157773,-2.287865,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.76074094,0.99799186,0.84803474
0.85799575,0.24531358,0.8303346,0.55611783,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.85918087,1.0437984,1.0069603
0.15931372,-0.27780613,1.1673093,0.5659378,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.7162685,100000.0,0.9357449
0.34882876,2.2009542,0.39445668,0.1733698,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5162196,0.60336936,0.53232855
0.73055345,-0.7693795,0.7059067,-1.0240508,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.4042263,1.4854476,1.4834055
-0.18802433,-0.2296266,1.5633994,0.39280203,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.4559498,100000.0,0.9880871
0.26468784,0.111448064,-0.2818098,0.18106584,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.653077,100000.0,1.1972076
-1.1980956,-0.12997703,0.097173445,-0.41989368,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.89040637,100000.0,1.3013359
2.1574657,0.50392956,1.0308393,0.32309562,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.7349005,0.8005553,0.7536491
-0.59662545,0.36274403,1.5178471,1.0637155,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.78471273,100000.0,0.8717076
-1.6775188,-0.8374864,-0.7592024,1.034671,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0255024,1.0884902,1.0296521
-0.36396763,1.4112024,-1.4382179,1.3598096,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.929002,1.0730318,1.0101526
1.4397863,2.3562226,2.8628745,0.8766884,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3287792,100000.0,0.66911876
-0.4284708,-0.69868726,-0.13068756,0.8708609,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7893913,1.2157414,1.0308638
-0.050777648,0.20672683,0.8076459,-0.29604352,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4111052,1.7481911,1.4177659
0.08898417,-0.93436074,-2.1951325,-1.8697147,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.702106,1.5314537,0.97563756
-0.47218254,0.31794158,0.15971404,-0.9882061,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.2293518,100000.0,1.302293
1.0054164,1.4288012,0.44983435,0.80490816,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.7466378,0.8861657,0.8693476
-1.170218,0.4740497,0.16834219,-0.037042215,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.72178686,1.0932822,0.9399312
-0.044636033,-1.3582597,-0.93223155,-2.002607,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.7887092,0.8624779,0.85272884
0.14052823,-0.2013342,-0.40289378,0.12245688,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.8592355,1.3779057,1.2132766
-0.98717445,-0.20535618,-0.28816977,-0.25882533,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7921149,1.2044612,1.0772362
-0.93107903,0.87742126,0.09803366,-1.2760508,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0469573,100000.0,1.0840198
-0.8007189,1.4533477,-0.84786147,-0.6062508,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.978065,1.0944734,1.0477875
0.18398958,1.4418273,0.09777611,-0.35243204,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.78911346,100000.0,1.1117339
-0.731568,-1.1533184,0.9718366,0.3364389,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.8519885,0.95457006,0.92297137
-0.21496174,0.62719196,-1.2960361,-0.62513465,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.47600034,100000.0,1.1862974
-0.6317169,-2.411358,-1.0904552,-1.8845788,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.5141047,100000.0,0.573137
-1.0623349,0.6337129,0.36138526,-0.6501813,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0954231,1.8636299,1.1374521
0.014204256,0.4334597,0.069731876,0.23389313,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0361702,100000.0,1.0441065
-0.33725774,0.60304105,-1.0790697,0.34709653,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.7544835,0.9841058,0.98295355
-0.042253338,-1.1150702,-0.010259603,1.0195793,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.6233384,1.151801,1.0589553
-0.8801967,-0.96641964,0.1779945,0.8512772,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.96058077,1.3392612,0.9618115
-0.25309223,-0.36924723,-1.1676449,-0.5466316,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0547277,1.2227921,1.169077
0.3729827,0.039071463,-0.7566991,-1.6477005,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0116335,1.0862709,1.0848423
-0.6472616,-0.525632,-1.1924335,-1.3593296,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.61827767,100000.0,0.94963807
0.00851798,-0.3031875,-0.95650446,0.87572366,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.98343384,1.2444514,1.022383
0.18213092,-0.62427866,-0.52728456,-0.2110183,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.6369767,100000.0,1.2671643
-0.37100738,0.95964825,0.8368773,0.43482685,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8743161,100000.0,1.0917413
-1.464407,-0.89156437,-1.5203834,-2.4595475,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.7261915,0.75426465,0.7262023
0.043722555,-0.49756652,0.11664241,-1.6200686,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.28627968,100000.0,1.2102711
